,phi,pi,label
1306,1.4012028,0.18895282,-6.8027353
1307,1.4471613,0.036664993,-20.63667
1308,0.427944,0.1479003,7.2393312
1309,0.6178359,-0.045369152,2.0941277
1310,0.28379315,0.19302481,7.5823307
1311,0.45033428,-0.13104159,-0.6798708
1312,0.893004,-0.13498665,-3.3249242
1313,0.11796808,0.17545874,5.7912574
1314,0.62610364,-0.058514133,1.6719102
1315,0.31994852,0.14752002,6.57716
1316,1.2284503,0.10989129,-2.0557106
1317,0.21789603,-0.023576662,1.1448451
1318,1.0265207,-0.012762432,-1.1021641
1319,0.9799654,-0.17767245,-7.116681
1320,0.34998807,-0.03198889,1.7841231
1321,0.18463379,0.008251339,1.7629839
1322,0.680503,-0.16379589,-2.0068116
1323,0.43291655,-0.1900557,-2.5443215
1324,1.0408559,-0.13502418,-6.9040923
1325,1.0115411,-0.09230323,-4.102732
1326,0.34711978,-0.17914389,-2.510085
1327,0.2470489,0.17751977,6.8804283
1328,0.92528754,0.10150069,4.917136
1329,0.062662944,-0.14526834,-3.4448323
1330,0.6126337,0.11208311,6.8083653
1331,0.63008296,0.06409783,5.4042635
1332,0.27688566,-0.09260549,-0.37189183
1333,0.71021587,-0.1703596,-2.4365005
1334,1.1853977,0.16483405,1.8703594
1335,0.06930332,-0.043426443,-0.58805096
1336,0.76479375,-0.13249351,-1.5297892
1337,0.42860878,-0.08506305,0.62561053
1338,0.6848794,-0.14002892,-1.2075858
1339,0.37033796,0.00792842,3.0215223
1340,1.4830585,-0.12187937,-39.91762
1341,1.4321483,0.15660848,-10.894519
1342,1.4939746,-0.05707569,-34.63682
1343,1.1675864,-0.11608667,-10.926857
1344,0.5241801,-0.19876468,-2.7257543
1345,1.4885162,0.07568938,-21.82961
1346,1.3540328,-0.016108053,-16.273315
1347,0.84164184,0.08851542,5.3388186
1348,0.17711449,-0.18248503,-3.6168938
1349,0.36680573,-0.18090965,-2.4789307
1350,0.27624112,-0.17877848,-2.8658051
1351,0.62946635,0.013861051,3.8988533
1352,0.816281,-0.13207902,-2.0689094
1353,0.91338456,0.14603956,6.540579
1354,0.038698602,-0.17487343,-4.469349
1355,0.35670462,-0.044260673,1.473733
1356,0.24907024,0.17886427,6.9329066
1357,1.2956736,0.11748088,-4.6819987
1358,0.16818924,-0.103671186,-1.4486095
1359,0.71305615,0.027508505,4.1411495
1360,0.9077998,-0.039616726,0.13763615
1361,1.1671402,-0.047559224,-7.2283397
1362,0.36851355,-0.14997135,-1.5403162
1363,0.4232381,-0.18922956,-2.5431507
1364,0.12968606,-0.029042326,0.30483463
1365,1.036183,0.13421643,4.3516703
1366,0.25304785,-0.095693596,-0.61544144
1367,0.92593694,0.06275668,3.5744035
1368,1.3319961,-0.1319907,-22.94036
1369,1.295539,-0.15623009,-21.676392
1370,1.1330351,-0.023843227,-4.726053
1371,1.456672,-0.13095722,-36.98904
1372,0.1288366,-0.08319651,-1.187823
1373,0.22337054,-0.15016627,-2.366227
1374,0.49915195,-0.1652345,-1.6512889
1375,0.07615732,-0.10593314,-2.243275
1376,0.8478034,-0.18141457,-4.4422255
1377,0.24985927,-0.18359824,-3.1653285
1378,0.21547829,0.14383575,5.709122
1379,0.80496496,-0.17722706,-3.6523702
1380,0.3756608,-0.08924172,0.2793648
1381,0.6690033,0.15025264,7.9310436
1382,1.1102995,0.07554089,0.38406557
1383,1.2779981,-0.16478728,-20.906519
1384,1.2310135,-0.034688413,-9.542929
1385,0.9879464,0.075703315,3.0916011
1386,1.2243661,0.06560425,-3.996288
1387,1.464789,-0.16656706,-42.090656
1388,0.60394984,-0.13902722,-0.8674247
1389,0.048743278,0.11866998,3.6447241
1390,1.1922543,0.1360934,0.4372015
1391,0.26235956,0.11665944,5.3196735
1392,0.47180417,-0.049096163,1.8285061
1393,0.7418655,0.16033101,8.1065235
1394,0.58166236,-0.18173036,-2.2324777
1395,1.1493169,-0.09968391,-9.1877575
1396,0.43458322,0.05653822,4.7150884
1397,0.0073497477,0.17460103,4.842456
1398,0.7109986,0.1860648,8.940512
1399,0.12453518,0.07914658,3.2053654
1400,0.442629,0.07885675,5.3800087
1401,0.48439577,0.12582228,6.881568
1402,0.21660042,-0.14799504,-2.350039
1403,0.5214706,-0.06707582,1.4075674
1404,0.35653016,-0.18637367,-2.687608
1405,0.43704557,0.14723398,7.267227
1406,0.96646017,0.02282272,1.5132834
1407,0.66055864,-0.17112519,-2.152898
1408,0.23274557,-0.12136305,-1.4800366
1409,1.1356767,0.16221473,3.1851697
1410,1.3161873,-0.07172665,-17.20633
1411,0.45074034,0.080723524,5.469274
1412,0.9232015,-0.19021751,-6.267097
1413,0.3925432,-0.12616767,-0.7301018
1414,1.0900947,0.14978364,3.815479
1415,0.5282873,-0.0034760097,3.3120344
1416,0.72440827,-0.009591153,2.9199095
1417,0.17249969,0.09006106,3.8961763
1418,0.515171,0.006244203,3.566892
1419,0.9171749,-0.02597333,0.5026382
1420,0.16956237,-0.15167147,-2.7894933
1421,1.2505927,0.12225606,-2.3810725
1422,0.41639733,-0.031427898,2.1346745
1423,0.18301342,-0.17729087,-3.4253552
1424,1.440799,0.047591414,-19.174496
1425,0.7193676,0.15141807,7.897086
1426,0.89658886,-0.068291746,-0.7708954
1427,1.0627663,0.084214784,1.925337
1428,0.8277294,0.090641685,5.5158925
1429,0.214871,0.024195887,2.4327822
1430,0.29332027,-0.0065781684,2.1469448
1431,0.5132439,0.1751643,8.384069
1432,0.54223865,-0.18073343,-2.1446528
1433,0.27913845,-0.09209381,-0.34300423
1434,0.27506375,0.13038138,5.7894673
1435,1.3512753,0.014415015,-14.016244
1436,1.0986077,-0.029029833,-3.799028
1437,1.3668084,0.08973062,-10.360559
1438,0.82412773,0.12005288,6.4781747
1439,1.1570096,-0.15125401,-12.413634
1440,0.1498051,0.15784168,5.5673714
1441,0.09757705,-0.1973264,-4.6354613
1442,1.3313544,0.036995977,-11.215105
1443,0.3689379,-0.044836517,1.5225469
1444,0.37759992,-0.13496462,-1.054111
1445,0.09277147,-0.07015562,-1.1225022
1446,0.7076058,0.100427896,6.3944373
1447,0.060519777,0.19180678,5.767259
1448,0.6748065,-0.17824687,-2.480699
1449,1.3457662,-0.07124041,-19.525677
1450,0.0178417,-0.13574122,-3.5518107
1451,1.0580535,-0.16357593,-8.888805
1452,1.3017457,0.0016844168,-11.466453
1453,0.51689917,0.066922314,5.323677
1454,0.27969897,-0.1711003,-2.6196558
1455,0.6797919,-0.11344151,-0.27820963
1456,0.4730289,-0.038984843,2.1287725
1457,0.08017737,0.012165018,1.0140712
1458,0.102500014,-0.18878429,-4.3533096
1459,1.0884949,0.13190849,3.1732378
1460,0.5598626,0.03239573,4.420895
1461,0.8422848,-0.14548671,-2.92903
1462,0.72732013,-0.026324023,2.3653452
1463,0.019273214,0.018737143,0.6730451
1464,0.74677783,-0.0074941716,2.8734329
1465,1.0971428,0.013467356,-1.8663136
1466,1.0943775,0.1927417,5.317137
1467,0.9635495,0.0091729835,1.0523618
1468,1.0306914,-0.09185426,-4.6011868
1469,0.58451587,0.016363248,3.9752226
1470,0.40275058,0.11019872,6.054439
1471,0.37286192,0.111042164,5.9068274
1472,1.4473335,0.037536677,-20.585693
1473,1.007315,-0.07663413,-3.3150048
1474,1.0315074,-0.124490894,-6.1181927
1475,0.16354766,-0.13103242,-2.2505803
1476,0.93212515,0.10053723,4.7983603
1477,0.7927559,-0.10960583,-0.97563004
1478,0.32809782,-0.010860505,2.2492375
1479,0.47222576,-0.056571066,1.6097454
1480,0.7710365,0.19815184,9.147633
1481,1.1082346,-0.122936666,-8.696569
1482,0.44108588,0.18518403,8.348832
1483,0.9332277,-0.0771569,-1.7367432
1484,1.1462264,0.19551344,4.203395
1485,1.0417817,-0.041462705,-2.6900363
1486,0.21549942,-0.029995441,0.9501208
1487,0.44463927,-0.008388318,2.9145088
1488,0.04804616,-0.121440075,-2.9042146
1489,0.17066306,0.08417595,3.7209053
1490,0.39331293,-0.0050380346,2.7775624
1491,0.11246949,-0.19300237,-4.3970165
1492,0.1494893,-0.033248916,0.34978065
1493,1.2185336,-0.1309489,-14.542175
1494,1.2971818,-0.09816308,-17.614521
1495,1.4454647,-0.023257473,-25.362135
1496,0.9311363,0.19394341,7.9118347
1497,0.34791997,0.19007152,7.942023
1498,0.20047006,0.05049719,3.039914
1499,1.4149097,-0.098828994,-28.549576
1500,1.1214755,0.175717,4.0642767
1501,0.68661517,0.18812671,9.029706
1502,0.34679446,0.16518876,7.243983
1503,0.9885194,0.17092156,6.4297557
1504,1.492505,0.08646575,-21.38816
1505,0.05613201,0.08295095,2.731841
1506,0.698833,0.06151849,5.2348485
1507,0.6224255,0.09358547,6.273565
1508,0.82880086,-0.009303847,2.1957653
1509,0.8370254,0.09646375,5.6323767
1510,0.31860265,0.15724906,6.836762
1511,0.82089293,0.18195295,8.426345
1512,0.944845,0.18437237,7.4472847
1513,1.2382841,-0.110003114,-14.421721
1514,0.9997596,-0.1698622,-7.310624
1515,0.63616437,0.04739155,4.903963
1516,0.41630682,0.1640698,7.628464
1517,0.9196947,0.015763035,1.994107
1518,0.96566933,0.030268364,1.803772
1519,1.1453519,0.028499616,-2.729158
1520,1.2087237,0.1913988,2.231163
1521,0.48506173,-0.18741003,-2.3705225
1522,0.9661778,-0.060922228,-1.7295024
1523,0.38210398,0.19868699,8.39678
1524,1.2982632,0.0679691,-7.443888
1525,0.32711598,-0.015357121,2.1174605
1526,1.4491313,0.11566131,-14.989435
1527,0.51734334,-0.09480293,0.5598112
1528,1.1765611,0.1456747,1.3493541
1529,1.2015791,0.01734049,-5.407992
1530,1.2121493,0.05071864,-4.2081475
1531,1.1290905,0.014840483,-2.80154
1532,1.2403706,0.16104956,-0.18652105
1533,0.29544234,-0.19196357,-3.1500986
1534,0.38839054,0.1102536,5.9756026
1535,0.21490984,-0.02250415,1.1520953
1536,0.6156768,0.13986045,7.617294
1537,0.76321393,0.114584155,6.6421723
1538,0.50536036,0.038174674,4.4644914
1539,1.182488,-0.12413677,-12.1314335
1540,0.22339267,-0.18895343,-3.4897485
1541,1.3615644,-0.037183072,-18.366688
1542,1.1936526,0.1975352,2.9553525
1543,1.1019707,0.13765283,3.076252
1544,1.4875177,-0.18783517,-48.43141
1545,1.2956064,-0.057715077,-14.789486
1546,1.2011491,-0.0571946,-9.286603
1547,0.976235,-0.09597887,-3.3963408
1548,0.9907354,0.089738734,3.5528424
1549,0.22544236,-0.11875422,-1.4561327
1550,0.62302744,-0.15918802,-1.588232
1551,0.79431796,-0.07396959,0.2794272
1552,1.2507463,-0.092479564,-14.089515
1553,0.5994932,0.06336233,5.3742757
1554,0.62929326,-0.12422899,-0.44561765
1555,0.7954945,0.040760215,4.136587
1556,0.87227845,-0.14470963,-3.3618088
1557,0.53946596,0.07282727,5.553635
1558,0.38035497,0.0026472828,2.9273877
1559,0.45291346,-0.13015896,-0.64618045
1560,0.26477602,0.17566076,6.961858
1561,0.3412181,0.113882594,5.789262
1562,1.2142015,-0.045713678,-9.2989235
1563,0.8590732,0.008512393,2.4992714
1564,0.9593884,-0.080833346,-2.398357
1565,0.69223493,0.15134951,7.9420977
1566,0.27613482,-0.08534719,-0.17108041
1567,1.1870565,0.10295477,-0.83015525
1568,0.79579115,-0.09385403,-0.43975416
1569,0.7877484,-0.06052126,0.80767065
1570,0.20856592,0.08045549,3.920535
1571,0.32289475,-0.03227772,1.6173947
1572,0.53975314,-0.14416097,-0.9641082
1573,0.4729766,0.09076866,5.847142
1574,0.25550082,-0.10424114,-0.84110576
1575,1.1876495,0.023274824,-4.540549
1576,1.1238109,0.028530415,-2.0205965
1577,1.4089099,-0.17475401,-35.016804
1578,0.6768347,-0.018892027,2.8029926
1579,0.2851256,0.19761264,7.7194066
1580,0.9103606,-0.18910964,-5.9355707
1581,0.94741815,0.12717941,5.5083146
1582,0.09816254,-0.13995364,-3.009148
1583,0.43249106,0.051476058,4.562807
1584,0.70851576,0.17191912,8.526576
1585,0.07462826,0.012367824,0.9726379
1586,1.3604673,-0.0339604,-18.04385
1587,0.3879854,0.142717,6.8746314
1588,0.27268678,0.18073829,7.1607165
1589,0.62775165,0.01427443,3.9126134
1590,0.73822075,-0.13777277,-1.4887637
1591,1.334809,-0.13429765,-23.375202
1592,0.022034993,0.16703926,4.754382
1593,0.41157866,-0.06391736,1.1762046
1594,0.2671348,-0.057418916,0.55536324
1595,1.1497431,-0.060671993,-7.1739607
1596,0.714338,0.10753361,6.5924935
1597,0.11864499,-0.08254564,-1.2517471
1598,1.3096513,-0.07496559,-16.940529
1599,1.1058698,-0.18805128,-12.104059
1600,0.6157449,0.11270442,6.828786
1601,0.4600142,0.080488265,5.503138
1602,0.38083103,0.14908355,7.009217
1603,1.2180248,0.0493776,-4.521296
1604,1.4601732,0.13331369,-14.7251215
1605,0.1302386,0.15258679,5.2613325
1606,0.9450115,-0.17353588,-6.032702
1607,0.43530467,0.021600742,3.7309675
1608,1.0753682,0.091274746,1.9085517
1609,0.7423746,0.19737495,9.2113495
1610,0.06018264,-0.08057679,-1.6790615
1611,0.84697366,-0.10186219,-1.3259267
1612,0.4397132,-0.027830003,2.3355608
1613,0.92759174,0.08961028,4.482204
1614,0.8870331,-0.056026332,-0.16646978
1615,0.46307984,0.05729371,4.8605494
1616,1.4966365,-0.1386955,-44.029892
1617,0.4750492,0.19365866,8.74937
1618,1.1400303,0.038285717,-2.1106865
1619,0.45179972,0.098071836,5.9616256
1620,1.2076921,0.11868811,-0.8645389
1621,0.3573333,0.18555118,7.8769403
1622,0.5269782,0.08464948,5.8600006
1623,0.7847911,-0.016717006,2.3213322
1624,0.77720225,-0.062090598,0.84239566
1625,1.2737178,0.026828116,-8.378688
1626,0.44189185,-0.08423753,0.696938
1627,0.8256444,0.12007246,6.4684815
1628,1.470891,-0.025770819,-28.55236
1629,0.27071667,-0.019375753,1.6393616
1630,0.055409946,0.18983418,5.669444
1631,0.580103,0.013545858,3.8882961
1632,1.0899191,-0.16726208,-10.291233
1633,1.3099122,-0.14214389,-21.806711
1634,0.7272951,-0.19063208,-3.3143795
1635,1.0683463,0.006633153,-1.3498527
1636,0.55093163,-0.088981114,0.76785165
1637,0.31650937,-0.17265268,-2.4637876
1638,1.0916175,-0.08378435,-6.128778
1639,0.15850559,0.009784273,1.5971397
1640,1.3040736,-0.027176311,-13.401479
1641,1.1354746,-0.026830468,-4.956451
1642,0.5898471,0.07039113,5.571588
1643,1.3247427,-0.10129524,-19.988972
1644,1.0928743,0.12348536,2.7465932
1645,0.24101435,0.05147819,3.3762746
1646,0.93434244,-0.10236018,-2.7713342
1647,1.4797295,0.01731508,-25.759151
1648,0.65003234,0.17060271,8.528798
1649,0.881348,0.046189245,3.5489986
1650,0.37094668,0.107334696,5.792654
1651,0.8868414,0.15959796,7.241966
1652,0.11294911,0.11499207,4.0861187
1653,0.27875713,0.17619444,7.079335
1654,0.3224674,-0.054559413,0.9869251
1655,1.2887548,-0.025939308,-12.334239
1656,0.74236465,0.013925085,3.586778
1657,0.22597209,-0.1274284,-1.6987963
1658,0.53987753,-0.15280692,-1.240115
1659,0.8078647,0.022078777,3.4340568
1660,0.7966777,0.04628058,4.3073087
1661,0.7238653,-0.15636814,-2.038929
1662,1.4534553,0.095925756,-16.777103
1663,0.572085,0.1011873,6.4396977
1664,0.3926274,-0.1322246,-0.909974
1665,0.32603627,0.10824766,5.534761
1666,0.05611033,0.13720082,4.2160788
1667,1.0649943,0.097948596,2.4057322
1668,0.020263987,0.16599423,4.710463
1669,1.0626088,0.17604549,5.358555
1670,0.005364672,-0.09678998,-2.5856798
1671,1.1576294,0.024405528,-3.3469715
1672,0.9115354,-0.17896317,-5.5201855
1673,1.1149262,0.17503183,4.1953835
1674,0.51511216,0.011178434,3.7104414
1675,1.3862268,0.19344746,-5.6230783
1676,0.32510638,-0.04310796,1.3259546
1677,1.1960912,-0.045586605,-8.415765
1678,0.9502867,0.0122490795,1.3937782
1679,1.0224583,-0.09246072,-4.400762
1680,0.63087165,0.13264775,7.4182954
1681,0.42222604,0.16238761,7.6134458
1682,0.07695801,0.08103877,2.856782
1683,1.0027269,-0.19960336,-8.835835
1684,0.33053043,-0.023878597,1.8992847
1685,0.36543575,0.04174664,3.9392185
1686,0.2782133,0.12535447,5.674111
1687,1.0809298,-0.0013205842,-2.0367007
1688,0.9627933,0.11367946,4.834923
1689,1.3887305,0.012101851,-17.11087
1690,0.38182735,0.08755045,5.3074946
1691,0.20449406,0.08529296,4.0207477
1692,1.4833033,0.13970515,-16.37745
1693,0.36993185,-0.14938483,-1.5166436
1694,0.76669025,-0.092636,-0.13002655
1695,1.4369596,0.1945647,-8.90469
1696,1.4376029,0.012577603,-21.57651
1697,1.3252143,-0.17624824,-25.874943
1698,0.50606704,-0.10733045,0.16057357
1699,0.29490343,0.025119392,3.0350368
1700,0.7320058,-0.019543169,2.5615523
1701,0.4836982,0.19860417,8.926759
1702,0.4030743,-0.17265815,-2.0922227
1703,1.1212505,-0.100899376,-8.078556
1704,1.1543844,-0.02287268,-5.475637
1705,0.6300532,0.05712018,5.196887
1706,0.47675988,0.02807315,4.080897
1707,0.22735104,-0.038798016,0.79432505
1708,0.9640719,-0.12413387,-4.3176622
1709,0.187584,-0.14221686,-2.3895664
1710,1.416809,-0.08605132,-27.62685
1711,0.24084187,-0.020722957,1.3917457
1712,1.2321093,-0.12928252,-15.262682
1713,1.137955,-0.10960316,-9.22305
1714,1.395999,-0.08190741,-25.035347
1715,0.8475687,-0.0013142148,2.2823248
1716,0.39105302,0.13697511,6.732949
1717,0.24323496,-0.031502992,1.1108304
1718,0.8661167,-0.16159143,-3.9390354
1719,0.8197004,-0.091538295,-0.61014855
1720,0.073778756,0.044440135,1.8354019
1721,0.35080534,-0.19569078,-2.995364
1722,0.25476164,-0.14414394,-1.9868048
1723,1.4816688,-0.030823823,-30.380531
1724,1.1932002,0.10837222,-0.80515045
1725,1.3138266,-0.08917226,-18.245014
1726,1.2258824,0.15843,0.2355936
1727,0.3817886,0.043818366,4.089544
1728,1.2815285,-0.18988149,-23.079193
1729,0.7476969,0.029270973,4.0494404
1730,1.450449,-0.14633888,-37.724915
1731,1.4644594,0.095859766,-17.810877
1732,0.370298,0.061761595,4.524368
1733,0.49375674,-0.055974364,1.6849576
1734,0.66137785,0.06818592,5.505364
1735,1.4294164,-0.15658036,-35.877342
1736,0.47711033,-0.051703252,1.7674056
1737,1.3635929,0.065878935,-11.606985
1738,1.3445134,0.011404822,-13.723154
1739,0.08853268,0.17664267,5.5788536
1740,0.7259977,0.026915545,4.0729995
1741,0.30797887,-0.19763991,-3.2548425
1742,0.6948862,0.018757548,3.9279444
1743,1.3905197,-0.15091002,-30.491177
1744,0.5545242,-0.034813344,2.4207368
1745,0.52391475,-0.0295594,2.5336053
1746,1.1336721,0.111973815,1.2291074
1747,1.423107,-0.12920074,-32.347763
1748,0.2514713,-0.028879339,1.2419639
1749,0.14420526,-0.15885717,-3.1826544
1750,1.2582446,-0.06066885,-12.581426
1751,1.4322611,0.15430893,-11.048583
1752,1.4205003,0.10196438,-13.532383
1753,1.1605829,-0.03538525,-6.3396263
1754,1.0420585,-0.06695358,-3.8095157
1755,0.19409166,-0.16135895,-2.8893232
1756,0.0069249026,-0.0349933,-0.8893065
1757,0.9223816,-0.029881518,0.27452576
1758,0.8805169,-0.10891869,-2.0821834
1759,0.30021968,-0.04089763,1.2346164
1760,1.013996,-0.103723116,-4.6729083
1761,0.4861217,0.03335099,4.2646356
1762,0.014258946,0.13525344,3.8084981
1763,0.7839696,0.069209605,5.1219063
1764,0.37690565,-0.015944593,2.3844004
1765,1.057344,-0.15338898,-8.350935
1766,0.0030988648,-0.15009229,-4.0728855
1767,0.47662914,-0.04519368,1.9575504
1768,0.5576578,0.062052142,5.281484
1769,0.94288784,0.14827435,6.2760735
1770,1.0277464,0.14860806,5.023115
1771,0.45482913,0.014455922,3.609065
1772,0.68857586,-0.19096893,-3.0220916
1773,1.4253002,0.071426846,-16.025341
1774,0.086695805,-0.037426088,-0.27876595
1775,0.9209446,-0.15423186,-4.6580615
1776,0.57713467,0.08213599,5.8970823
1777,0.581629,0.099864036,6.4175067
1778,0.79188573,0.021455765,3.5326087
1779,1.3002262,-0.0126820365,-12.246559
1780,0.551493,0.1801177,8.648582
1781,0.6966908,0.12019059,7.0099874
1782,0.81640583,0.057126593,4.517543
1783,0.8922564,0.0981579,5.1829104
1784,0.19604337,-0.13644145,-2.1647818
1785,1.1574719,-0.01575404,-5.248143
1786,0.5537285,0.17136271,8.405771
1787,0.93347985,-0.0056631197,1.0018022
1788,0.9116206,0.104419164,5.178697
1789,1.3663418,0.13581698,-7.6236353
1790,1.0719618,-0.18241604,-10.383926
1791,1.4407967,-0.012023072,-23.906422
1792,1.3466294,-0.12695141,-23.87878
1793,1.1713427,0.10284221,-0.30400488
1794,0.11657364,-0.057265054,-0.57393473
1795,0.07788319,-0.04585976,-0.5823245
1796,0.4813797,0.11522521,6.5708323
1797,0.80590934,-0.19874354,-4.5115085
1798,0.32934117,-0.017184725,2.0798078
1799,0.4836188,0.07592756,5.468932
1800,0.18394464,0.040386826,2.6342125
1801,0.45308635,-0.07975311,0.8663273
1802,1.474763,0.021571036,-24.817375
1803,0.8915435,-0.08165889,-1.2025371
1804,1.4487244,0.14713806,-12.814779
1805,1.1676073,0.049014814,-2.5708196
1806,0.47483867,0.09308145,5.919962
1807,0.2961915,-0.1090859,-0.7222905
1808,0.113783285,0.15281126,5.1307473
1809,0.7625379,0.039979856,4.3133454
1810,1.2651988,-0.13401666,-17.770313
1811,0.17270182,-0.018960437,0.92516726
1812,0.29722717,0.18256566,7.388515
1813,1.476436,0.079757355,-20.227867
1814,0.42000014,-0.084872924,0.59866315
1815,0.9727872,-0.15979636,-6.104538
1816,0.4766101,0.06583332,5.156078
1817,0.8799468,-0.14452757,-3.4832287
1818,0.3257439,0.08294905,4.8353224
1819,0.5603281,-0.16378067,-1.6067802
1820,0.7912106,-0.19687638,-4.2418118
1821,0.97058755,0.07081583,3.2030528
1822,0.010466764,-0.10426737,-2.7472703
1823,0.3162846,-0.1982316,-3.2311323
1824,1.0999733,0.045347683,-0.5865619
1825,0.87879753,0.18461946,8.107675
1826,0.37844142,-0.11982575,-0.60250807
1827,0.9465586,-0.045261145,-0.72791874
1828,0.0072912006,0.12714449,3.52615
1829,1.4665959,-0.09727095,-34.897675
1830,1.0513253,-0.051036995,-3.3664994
1831,0.8164861,0.028792238,3.5873947
1832,0.2449789,-0.18801393,-3.325205
1833,1.0587875,0.17652823,5.4495583
1834,1.2511111,0.13608637,-1.7519124
1835,1.2538228,-0.13063782,-16.757273
1836,0.33050242,0.074236274,4.6258135
1837,1.4974868,-0.12422788,-42.480186
1838,1.490163,-0.10335561,-38.971283
1839,0.6966695,0.17243475,8.558681
1840,1.4870894,0.036799714,-24.926432
1841,0.8427496,-0.11901469,-1.9170073
1842,0.22396033,-0.101105735,-0.96792203
1843,0.03398812,-0.14691846,-3.7270935
1844,0.69200957,-0.021340368,2.6768696
1845,0.7134666,-0.04081381,1.9622079
1846,1.4135233,0.024451388,-18.374327
1847,0.57487434,0.012996006,3.867551
1848,1.3811424,0.022546973,-15.756956
1849,1.0737246,-0.07502802,-5.120516
1850,0.23202588,0.0673826,3.7438006
1851,0.6730641,0.010609903,3.7331204
1852,1.3429152,-0.1394554,-24.538273
1853,0.23153603,-0.07446356,-0.16717364
1854,0.039928436,-0.09198441,-2.1617002
1855,0.56981665,-0.084853895,0.8983114
1856,0.011015698,-0.14196563,-3.7812915
1857,1.0256007,-0.16710387,-7.9672523
1858,0.28757277,0.17304975,7.0561094
1859,0.17534609,0.009511331,1.7241592
1860,0.78869647,-0.095635764,-0.43384212
1861,0.58536685,0.0975988,6.3574924
1862,0.28806666,0.16952024,6.9620605
1863,0.7526706,0.12977698,7.148441
1864,0.7632986,0.043803293,4.430915
1865,0.09937592,-0.18526988,-4.2774644
1866,1.2776626,-0.009908839,-10.698778
1867,1.4065471,-0.015075582,-20.71125
1868,0.40659645,-0.10700989,-0.1059757
1869,0.7312813,-0.052406114,1.4880029
1870,0.4292798,-0.12245639,-0.48359418
1871,0.8885866,-0.18796168,-5.4402475
1872,0.7978764,0.17495419,8.333162
1873,0.99799216,-0.052202195,-2.0628066
1874,0.16024186,-0.1099497,-1.684505
1875,1.0498534,0.17026047,5.39389
1876,0.90270483,0.077333316,4.366834
1877,0.615704,-0.08330866,0.90619785
1878,0.42048165,0.1812073,8.129375
1879,0.1643491,0.022754418,1.9974736
1880,1.0061334,0.05911464,2.1494362
1881,0.9399646,-0.023935448,0.20885074
1882,1.120353,0.051970698,-0.8957257
1883,1.2257591,0.10627236,-2.1172519
1884,0.33133027,0.010259909,2.858376
1885,0.15523884,-0.19201088,-4.048957
1886,0.046415053,0.1719842,5.0964346
1887,0.037393164,-0.041157354,-0.7964758
1888,0.6324475,0.023675647,4.1934214
1889,1.3379397,-0.07811125,-19.377478
1890,0.8021546,-0.006330525,2.533215
1891,0.9933298,0.017455392,0.81402755
1892,1.3791705,-0.0027091454,-17.363873
1893,1.1032199,-0.07841731,-6.277157
1894,1.4469053,0.017607976,-22.123068
1895,0.29437917,-0.03570925,1.3424032
1896,0.57570547,0.013554435,3.8848732
1897,1.0775145,-0.15745781,-9.291593
1898,0.8055394,0.17018075,8.148521
1899,0.31805673,-0.023017485,1.8473874
1900,1.2241851,-0.021456486,-8.46677
1901,1.4792094,-0.099790305,-36.95039
1902,0.021861218,0.13517305,3.8705142
1903,0.56733054,-0.104757756,0.2768316
1904,1.1621413,-0.053980052,-7.34657
1905,1.1178844,-0.05704179,-5.768858
1906,0.2871225,0.008651019,2.5273619
1907,0.832732,-0.017859729,1.8626034
1908,1.4791366,0.121879175,-17.287434
1909,1.3343165,0.16397226,-4.266738
1910,1.3883913,0.18144545,-6.4184823
1911,1.4177245,0.088673346,-14.200456
1912,1.396217,0.009146178,-17.963097
1913,1.1111478,-0.09785675,-7.530626
1914,0.09829171,-0.04525151,-0.39569435
1915,0.64234006,0.11731151,6.972464
1916,0.3996755,0.054493774,4.484546
1917,1.09497,0.1836616,4.970842
1918,1.4298251,0.07875402,-15.89989
1919,0.20637669,-0.053414796,0.2353053
1920,0.09007891,-0.13801704,-3.0199432
1921,0.07793489,-0.045041475,-0.55958605
1922,0.19060943,0.19566278,6.9439178
1923,1.3583748,0.1364735,-7.1001706
1924,1.248176,-0.11842333,-15.581779
1925,0.112276256,0.101454414,3.7107878
1926,0.21480933,-0.13942082,-2.1173391
1927,1.4128559,0.09198191,-13.587596
1928,0.81483614,-0.14970706,-2.718945
1929,1.4071372,0.1180969,-11.454269
1930,0.4977872,0.0105018,3.6435623
1931,0.46482944,-0.10029565,0.28794396
1932,1.0061152,0.18619776,6.6893473
1933,0.6018556,0.11693098,6.9387608
1934,1.3566983,-0.1887773,-30.160711
1935,1.3976572,-0.08679358,-25.617828
1936,1.1206486,-0.030229157,-4.5897827
1937,0.34118068,-0.08292087,0.28581104
1938,1.1703779,0.07393752,-1.5421695
1939,1.3178515,-0.02213957,-14.014654
1940,0.36538932,-0.03704091,1.7255341
1941,0.9117872,0.019862687,2.2520049
1942,0.6536147,0.111687906,6.80447
1943,0.8754058,0.16458073,7.500877
1944,1.2740791,-0.14000301,-18.826424
1945,0.011014679,-0.082125634,-2.1368008
1946,0.63146657,-0.0865981,0.7701273
1947,0.60545546,0.18079652,8.785326
1948,1.4380932,-0.04772073,-26.653572
1949,0.7766934,0.17882603,8.544133
1950,0.394374,0.106976695,5.9184136
1951,0.22850436,-0.05055005,0.4770593
1952,0.36390406,-0.12664573,-0.86960346
1953,0.9821687,0.16671906,6.3779163
1954,0.94928944,0.1450746,6.088807
